fid	dist	x	y	value_s
1	23.0	77710.4292211104	74721.26780145521	{1: 264.510009765625}
1	24.0	77711.0836898862	74722.02389048535	{1: 257.7250061035156}
1	25.0	77711.738158662	74722.77997951549	{1: 257.7250061035156}
1	26.0	77712.39262743782	74723.53606854563	{1: 256.5124816894531}
1	27.0	77713.04709621362	74724.29215757576	{1: 255.91000366210938}
1	28.0	77713.70156498943	74725.0482466059	{1: 255.73500061035156}
1	29.0	77714.35603376523	74725.80433563604	{1: 255.79750061035156}
1	30.0	77715.01050254103	74726.56042466618	{1: 255.71249389648438}
1	31.0	77715.66497131684	74727.31651369632	{1: 255.57749938964844}
1	32.0	77716.31944009264	74728.07260272646	{1: 257.2975158691406}
1	33.0	77716.97390886844	74728.8286917566	{1: 257.2975158691406}
1	34.0	77717.62837764426	74729.58478078674	{1: 260.2724914550781}
1	35.0	77718.28284642006	74730.34086981688	{1: 261.2200012207031}
1	36.0	77718.93731519586	74731.09695884702	{1: 261.5224914550781}
1	37.0	77719.59178397167	74731.85304787716	{1: 262.0799865722656}
1	38.0	77720.24625274747	74732.6091369073	{1: 261.9674987792969}
1	39.0	77720.90072152327	74733.36522593744	{1: 261.55999755859375}
1	40.0	77721.55519029908	74734.12131496758	{1: 260.5775146484375}
1	41.0	77722.20965907488	74734.87740399771	{1: 259.5400085449219}
1	42.0	77722.86412785068	74735.63349302785	{1: 258.2699890136719}
1	43.0	77723.5185966265	74736.389582058	{1: 258.13751220703125}
1	44.0	77724.1730654023	74737.14567108813	{1: 260.7149963378906}
1	45.0	77724.8275341781	74737.90176011827	{1: 260.7149963378906}
1	46.0	77725.48200295391	74738.65784914841	{1: 259.572509765625}
1	47.0	77726.13647172971	74739.41393817855	{1: 257.166259765625}
1	48.0	77726.79094050551	74740.17002720869	{1: 256.646240234375}
1	49.0	77727.44540928132	74740.92611623883	{1: 259.4750061035156}
1	50.0	77728.09987805712	74741.68220526897	{1: 259.7749938964844}
1	51.0	77728.75434683292	74742.4382942991	{1: 258.1449890136719}
1	52.0	77729.40881560874	74743.19438332925	{1: 258.4525146484375}
1	53.0	77730.06328438454	74743.95047235939	{1: 258.94000244140625}
1	54.0	77730.71775316034	74744.70656138952	{1: 259.3424987792969}
1	55.0	77731.37222193615	74745.46265041966	{1: 260.302490234375}
1	56.0	77732.02669071195	74746.2187394498	{1: 260.1748962402344}
1	57.0	77732.68115948775	74746.97482847994	{1: 260.1748962402344}
1	58.0	77733.33562826357	74747.73091751008	{1: 258.9898986816406}
1	59.0	77733.99009703936	74748.48700654022	{1: 258.8450012207031}
1	60.0	77734.64456581516	74749.24309557036	{1: 258.23248291015625}
1	61.0	77735.29903459098	74749.9991846005	{1: 255.39500427246094}
1	62.0	77735.95350336678	74750.75527363064	{1: 251.35499572753906}
1	63.0	77736.60797214258	74751.51136266078	{1: 248.6300048828125}
1	64.0	77737.26244091839	74752.26745169092	{1: 247.22999572753906}
1	65.0	77737.91690969419	74753.02354072106	{1: 247.61000061035156}
1	66.0	77738.57137846999	74753.7796297512	{1: 247.59750366210938}
1	67.0	77739.2258472458	74754.53571878134	{1: 248.08750915527344}
1	68.0	77739.8803160216	74755.29180781147	{1: 249.24000549316406}
1	69.0	77740.5347847974	74756.04789684161	{1: 249.3725128173828}
