fid	dist	x	y	value_s
0	31.0	77762.03189965409	74697.68783731801	{1: 249.302490234375}
0	32.0	77762.30264610065	74698.65048801358	{1: 249.27999877929688}
0	33.0	77762.5733925472	74699.61313870914	{1: 249.27749633789062}
0	34.0	77762.84413899377	74700.57578940471	{1: 249.23500061035156}
0	35.0	77763.11488544033	74701.53844010028	{1: 253.7415008544922}
0	36.0	77763.3856318869	74702.50109079583	{1: 255.74346923828125}
0	37.0	77763.65637833346	74703.4637414914	{1: 255.9499969482422}
0	38.0	77763.92712478	74704.42639218697	{1: 252.14999389648438}
0	39.0	77764.19787122657	74705.38904288254	{1: 255.87750244140625}
0	40.0	77764.46861767313	74706.35169357811	{1: 251.6300048828125}
0	41.0	77764.7393641197	74707.31434427368	{1: 247.96249389648438}
0	42.0	77765.01011056626	74708.27699496924	{1: 247.70750427246094}
0	43.0	77765.28085701281	74709.23964566481	{1: 249.03488159179688}
0	44.0	77765.55160345937	74710.20229636037	{1: 253.285400390625}
0	45.0	77765.82234990594	74711.16494705594	{1: 257.1482238769531}
0	46.0	77766.0930963525	74712.1275977515	{1: 261.61749267578125}
0	47.0	77766.36384279907	74713.09024844707	{1: 263.2975158691406}
0	48.0	77766.63458924562	74714.05289914264	{1: 263.5824890136719}
0	49.0	77766.90533569218	74715.01554983821	{1: 262.05499267578125}
0	50.0	77767.17608213874	74715.97820053378	{1: 262.2649841308594}
0	51.0	77767.4468285853	74716.94085122934	{1: 261.6824951171875}
0	52.0	77767.71757503187	74717.9035019249	{1: 262.0474853515625}
0	53.0	77767.98832147842	74718.86615262047	{1: 262.9725036621094}
0	54.0	77768.25906792498	74719.82880331604	{1: 263.760009765625}
0	55.0	77768.52981437155	74720.7914540116	{1: 262.7174987792969}
0	56.0	77768.80056081811	74721.75410470717	{1: 260.6925048828125}
0	57.0	77769.07130726468	74722.71675540274	{1: 259.3374938964844}
0	58.0	77769.34205371123	74723.67940609831	{1: 259.5950012207031}
0	59.0	77769.61280015779	74724.64205679388	{1: 258.1474914550781}
0	60.0	77769.88354660435	74725.60470748943	{1: 254.239990234375}
0	61.0	77770.15429305092	74726.567358185	{1: 251.08999633789062}
0	62.0	77770.42503949748	74727.53000888057	{1: 248.484619140625}
0	63.0	77770.69578594403	74728.49265957614	{1: 245.32461547851562}
0	64.0	77770.9665323906	74729.4553102717	{1: 244.14700317382812}
0	65.0	77771.23727883716	74730.41796096727	{1: 244.13255310058594}
0	66.0	77771.50802528372	74731.38061166284	{1: 244.10902404785156}
0	67.0	77771.77877173029	74732.34326235841	{1: 244.09500122070312}
0	68.0	77772.04951817683	74733.30591305396	{1: 244.17222595214844}
0	69.0	77772.3202646234	74734.26856374953	{1: 244.22723388671875}
0	70.0	77772.59101106996	74735.2312144451	{1: 244.17250061035156}
0	71.0	77772.86175751653	74736.19386514067	{1: 244.0124969482422}
0	72.0	77773.13250396309	74737.15651583624	{1: 243.8524932861328}
0	73.0	77773.40325040964	74738.1191665318	{1: 243.82749938964844}
0	74.0	77773.6739968562	74739.08181722737	{1: 244.4375}
0	75.0	77773.94474330277	74740.04446792294	{1: 244.885009765625}
0	76.0	77774.21548974933	74741.0071186185	{1: 243.58999633789062}
0	77.0	77774.4862361959	74741.96976931406	{1: 243.58999633789062}
0	78.0	77774.75698264244	74742.93242000963	{1: 243.83999633789062}
0	79.0	77775.02772908901	74743.8950707052	{1: 243.3925018310547}
0	80.0	77775.29847553557	74744.85772140077	{1: 244.30166625976562}
0	81.0	77775.56922198214	74745.82037209634	{1: 246.5641632080078}
0	82.0	77775.8399684287	74746.7830227919	{1: 247.35629272460938}
0	83.0	77776.11071487525	74747.74567348747	{1: 253.0063018798828}
0	84.0	77776.38146132181	74748.70832418303	{1: 253.75}
0	85.0	77776.65220776838	74749.6709748786	{1: 252.77499389648438}
0	86.0	77776.92295421494	74750.63362557416	{1: 252.76634216308594}
0	87.0	77777.1937006615	74751.59627626973	{1: 254.27999877929688}
0	88.0	77777.46444710805	74752.5589269653	{1: 255.53250122070312}
0	89.0	77777.73519355462	74753.52157766087	{1: 255.8824920654297}
0	90.0	77778.00594000118	74754.48422835644	{1: 256.44500732421875}
0	91.0	77778.27668644775	74755.446879052	{1: 256.9524841308594}
0	92.0	77778.54743289431	74756.40952974756	{1: 256.67498779296875}
0	93.0	77778.81817934086	74757.37218044313	{1: 255.61749267578125}
0	94.0	77779.08892578742	74758.3348311387	{1: 253.20875549316406}
0	95.0	77779.35967223399	74759.29748183426	{1: 247.89694213867188}
0	96.0	77779.63041868055	74760.26013252983	{1: 243.67767333984375}
0	97.0	77779.90116512711	74761.2227832254	{1: 242.96449279785156}
0	98.0	77780.17191157366	74762.18543392097	{1: 243.08242797851562}
0	99.0	77780.44265802023	74763.14808461654	{1: 243.3115692138672}
0	100.0	77780.71340446679	74764.11073531209	{1: 244.12635803222656}
0	101.0	77780.98415091335	74765.07338600766	{1: 244.63502502441406}
0	102.0	77781.25489735992	74766.03603670323	{1: 244.80711364746094}
0	103.0	77781.52564380647	74766.9986873988	{1: 244.80711364746094}
0	104.0	77781.79639025303	74767.96133809436	{1: 243.85060119628906}
0	105.0	77782.0671366996	74768.92398878993	{1: 246.25018310546875}
0	106.0	77782.33788314616	74769.8866394855	{1: 248.33309936523438}
0	107.0	77782.60862959272	74770.84929018107	{1: 250.51893615722656}
0	108.0	77782.87937603927	74771.81194087662	{1: 251.5074920654297}
0	109.0	77783.15012248584	74772.77459157219	{1: 253.92250061035156}
0	110.0	77783.4208689324	74773.73724226776	{1: 253.5074920654297}
0	111.0	77783.69161537896	74774.69989296333	{1: 252.3175048828125}
0	112.0	77783.96236182553	74775.6625436589	{1: 250.63499450683594}
0	113.0	77784.23310827209	74776.62519435446	{1: 249.37750244140625}
0	114.0	77784.50385471864	74777.58784505003	{1: 247.1374969482422}
0	115.0	77784.7746011652	74778.5504957456	{1: 251.42750549316406}
0	116.0	77785.04534761177	74779.51314644115	{1: 258.38250732421875}
0	117.0	77785.31609405833	74780.47579713672	{1: 258.9674987792969}
0	118.0	77785.5868405049	74781.43844783229	{1: 260.2200012207031}
0	119.0	77785.85758695145	74782.40109852786	{1: 260.9849853515625}
0	120.0	77786.12833339801	74783.36374922343	{1: 262.3275146484375}
0	121.0	77786.39907984457	74784.326399919	{1: 263.7749938964844}
0	122.0	77786.66982629114	74785.28905061456	{1: 264.20501708984375}
0	123.0	77786.9405727377	74786.25170131013	{1: 264.5249938964844}
0	124.0	77787.21131918425	74787.21435200569	{1: 264.2875061035156}
0	125.0	77787.48206563081	74788.17700270125	{1: 265.3999938964844}
0	126.0	77787.75281207738	74789.13965339682	{1: 265.5350036621094}
0	127.0	77788.02355852394	74790.10230409239	{1: 265.1925048828125}
0	128.0	77788.2943049705	74791.06495478796	{1: 264.30999755859375}
0	129.0	77788.56505141706	74792.02760548353	{1: 262.80999755859375}
0	130.0	77788.83579786362	74792.9902561791	{1: 262.80999755859375}
0	131.0	77789.10654431018	74793.95290687466	{1: 261.1499938964844}
0	132.0	77789.37729075675	74794.91555757022	{1: 259.6300048828125}
0	133.0	77789.64803720331	74795.87820826579	{1: 258.510009765625}
0	134.0	77789.91878364986	74796.84085896135	{1: 258.0050048828125}
0	135.0	77790.18953009642	74797.80350965692	{1: 257.0950012207031}
0	136.0	77790.46027654299	74798.76616035249	{1: 256.0400085449219}
0	137.0	77790.73102298955	74799.72881104806	{1: 255.86749267578125}
0	138.0	77791.00176943612	74800.69146174363	{1: 257.3125}
0	139.0	77791.27251588267	74801.6541124392	{1: 257.44500732421875}
0	140.0	77791.54326232923	74802.61676313475	{1: 257.7200012207031}
0	141.0	77791.8140087758	74803.57941383032	{1: 257.4725036621094}
0	142.0	77792.08475522236	74804.54206452589	{1: 257.177490234375}
0	143.0	77792.35550166892	74805.50471522145	{1: 258.5}
0	144.0	77792.62624811547	74806.46736591702	{1: 260.0374755859375}
0	145.0	77792.89699456203	74807.43001661259	{1: 260.0950012207031}
0	146.0	77793.1677410086	74808.39266730816	{1: 261.62249755859375}
0	147.0	77793.43848745516	74809.35531800373	{1: 259.6650085449219}
0	148.0	77793.70923390173	74810.31796869928	{1: 257.2624816894531}
0	149.0	77793.97998034827	74811.28061939485	{1: 256.50750732421875}
0	150.0	77794.25072679484	74812.24327009042	{1: 259.1374816894531}
0	151.0	77794.5214732414	74813.20592078599	{1: 256.7149963378906}
0	152.0	77794.79221968797	74814.16857148155	{1: 254.1175079345703}
0	153.0	77795.06296613453	74815.13122217712	{1: 252.80499267578125}
0	154.0	77795.33371258108	74816.09387287269	{1: 249.71249389648438}
0	155.0	77795.60445902764	74817.05652356826	{1: 248.7624969482422}
0	156.0	77795.8752054742	74818.01917426381	{1: 248.90499877929688}
0	157.0	77796.14595192077	74818.98182495938	{1: 248.73500061035156}
0	158.0	77796.41669836733	74819.94447565495	{1: 252.58250427246094}
0	159.0	77796.68744481388	74820.90712635052	{1: 255.24000549316406}
0	160.0	77796.95819126045	74821.86977704609	{1: 255.74000549316406}
0	161.0	77797.22893770701	74822.83242774165	{1: 256.10748291015625}
0	162.0	77797.49968415358	74823.79507843722	{1: 256.44500732421875}
0	163.0	77797.77043060014	74824.75772913279	{1: 256.5950012207031}
