fid	dist	x	y	value_s
9	95.0	77698.0651386399	74800.81344204582	{1: 259.0174865722656}
9	96.0	77698.69335967384	74801.5914769631	{1: 258.48944091796875}
9	97.0	77699.3215807078	74802.36951188039	{1: 258.4229736328125}
9	98.0	77699.94980174174	74803.14754679766	{1: 258.0869140625}
9	99.0	77700.57802277569	74803.92558171494	{1: 258.5757751464844}
9	100.0	77701.20624380963	74804.70361663222	{1: 258.58160400390625}
9	101.0	77701.83446484357	74805.4816515495	{1: 258.19293212890625}
9	102.0	77702.46268587753	74806.25968646677	{1: 258.21356201171875}
9	103.0	77703.09090691147	74807.03772138405	{1: 258.1491394042969}
9	104.0	77703.71912794543	74807.81575630134	{1: 258.1491394042969}
9	105.0	77704.34734897937	74808.59379121862	{1: 257.9159240722656}
9	106.0	77704.97557001332	74809.3718261359	{1: 256.4278564453125}
9	107.0	77705.60379104727	74810.14986105317	{1: 254.1904754638672}
9	108.0	77706.23201208121	74810.92789597045	{1: 253.96905517578125}
9	109.0	77706.86023311516	74811.70593088774	{1: 252.48338317871094}
9	110.0	77707.4884541491	74812.48396580502	{1: 246.0574951171875}
9	111.0	77708.11667518306	74813.26200072229	{1: 244.25250244140625}
9	112.0	77708.744896217	74814.04003563957	{1: 244.1649932861328}
9	113.0	77709.37311725096	74814.81807055685	{1: 245.1274871826172}
9	114.0	77710.0013382849	74815.59610547413	{1: 246.69833374023438}
9	115.0	77710.62955931884	74816.3741403914	{1: 247.82003784179688}
9	116.0	77711.2577803528	74817.15217530869	{1: 248.11410522460938}
9	117.0	77711.88600138674	74817.93021022597	{1: 248.11410522460938}
9	118.0	77712.5142224207	74818.70824514325	{1: 247.14356994628906}
9	119.0	77713.14244345464	74819.48628006053	{1: 247.0164337158203}
9	120.0	77713.77066448859	74820.2643149778	{1: 246.81272888183594}
9	121.0	77714.39888552253	74821.04234989508	{1: 251.0416259765625}
9	122.0	77715.02710655647	74821.82038481237	{1: 253.47000122070312}
9	123.0	77715.65532759043	74822.59841972965	{1: 253.5399932861328}
9	124.0	77716.28354862437	74823.37645464692	{1: 252.35499572753906}
9	125.0	77716.91176965833	74824.1544895642	{1: 250.6553497314453}
9	126.0	77717.53999069227	74824.93252448148	{1: 253.1603546142578}
9	127.0	77718.16821172622	74825.71055939877	{1: 255.9449920654297}
9	128.0	77718.79643276017	74826.48859431603	{1: 253.1125030517578}
9	129.0	77719.4246537941	74827.26662923332	{1: 255.02499389648438}
9	130.0	77720.05287482806	74828.0446641506	{1: 251.50982666015625}
9	131.0	77720.681095862	74828.82269906788	{1: 251.50982666015625}
9	132.0	77721.30931689596	74829.60073398516	{1: 248.52456665039062}
9	133.0	77721.9375379299	74830.37876890243	{1: 247.3524932861328}
9	134.0	77722.56575896386	74831.15680381971	{1: 247.14517211914062}
9	135.0	77723.1939799978	74831.934838737	{1: 250.57644653320312}
9	136.0	77723.82220103174	74832.71287365428	{1: 255.2436065673828}
9	137.0	77724.4504220657	74833.49090857155	{1: 260.6650085449219}
9	138.0	77725.07864309964	74834.26894348883	{1: 261.2449951171875}
9	139.0	77725.7068641336	74835.04697840611	{1: 262.12750244140625}
9	140.0	77726.33508516753	74835.8250133234	{1: 263.07000732421875}
9	141.0	77726.96330620149	74836.60304824066	{1: 263.4000244140625}
9	142.0	77727.59152723543	74837.38108315795	{1: 262.4599914550781}
9	143.0	77728.21974826937	74838.15911807523	{1: 261.2624816894531}
9	144.0	77728.84796930333	74838.93715299251	{1: 261.2624816894531}
9	145.0	77729.47619033727	74839.7151879098	{1: 259.8899841308594}
9	146.0	77730.10441137123	74840.49322282706	{1: 251.3389892578125}
9	147.0	77730.73263240517	74841.27125774435	{1: 252.76947021484375}
9	148.0	77731.36085343912	74842.04929266163	{1: 260.7957763671875}
9	149.0	77731.98907447307	74842.82732757891	{1: 260.7957763671875}
9	150.0	77732.617295507	74843.60536249618	{1: 262.2900085449219}
9	151.0	77733.24551654096	74844.38339741346	{1: 263.260009765625}
9	152.0	77733.8737375749	74845.16143233074	{1: 263.536865234375}
9	153.0	77734.50195860886	74845.93946724803	{1: 263.7275085449219}
9	154.0	77735.1301796428	74846.7175021653	{1: 264.25750732421875}
9	155.0	77735.75840067676	74847.49553708258	{1: 264.3874816894531}
9	156.0	77736.3866217107	74848.27357199986	{1: 263.766845703125}
9	157.0	77737.01484274464	74849.05160691714	{1: 259.1631164550781}
9	158.0	77737.6430637786	74849.82964183443	{1: 259.1631164550781}
9	159.0	77738.27128481254	74850.6076767517	{1: 255.9328155517578}
9	160.0	77738.8995058465	74851.38571166898	{1: 253.97999572753906}
9	161.0	77739.52772688043	74852.16374658626	{1: 246.3675079345703}
9	162.0	77740.15594791439	74852.94178150354	{1: 246.3675079345703}
9	163.0	77740.78416894833	74853.71981642081	{1: 246.33750915527344}
9	164.0	77741.41238998227	74854.49785133809	{1: 246.32000732421875}
9	165.0	77742.04061101623	74855.27588625537	{1: 252.51499938964844}
9	166.0	77742.66883205017	74856.05392117266	{1: 258.6750183105469}
9	167.0	77743.29705308413	74856.83195608993	{1: 257.875}
9	168.0	77743.92527411807	74857.60999100721	{1: 260.8475036621094}
9	169.0	77744.55349515202	74858.38802592449	{1: 262.8599853515625}
9	170.0	77745.18171618597	74859.16606084177	{1: 257.6600036621094}
9	171.0	77745.8099372199	74859.94409575906	{1: 257.6600036621094}
9	172.0	77746.43815825386	74860.72213067632	{1: 252.62998962402344}
9	173.0	77747.0663792878	74861.5001655936	{1: 247.28500366210938}
9	174.0	77747.69460032176	74862.27820051089	{1: 246.80999755859375}
9	175.0	77748.3228213557	74863.05623542817	{1: 246.47000122070312}
9	176.0	77748.95104238966	74863.83427034544	{1: 246.47000122070312}
9	177.0	77749.5792634236	74864.61230526272	{1: 246.53500366210938}
9	178.0	77750.20748445754	74865.39034018	{1: 246.60499572753906}
9	179.0	77750.8357054915	74866.16837509729	{1: 246.63250732421875}
9	180.0	77751.46392652544	74866.94641001456	{1: 246.6649932861328}
9	181.0	77752.0921475594	74867.72444493184	{1: 246.71250915527344}
9	182.0	77752.72036859333	74868.50247984912	{1: 247.08999633789062}
9	183.0	77753.34858962729	74869.2805147664	{1: 248.22999572753906}
9	184.0	77753.97681066123	74870.05854968369	{1: 248.17999267578125}
9	185.0	77754.60503169517	74870.83658460095	{1: 248.1125030517578}
9	186.0	77755.23325272913	74871.61461951824	{1: 250.22238159179688}
9	187.0	77755.86147376307	74872.39265443552	{1: 255.8173828125}
9	188.0	77756.48969479703	74873.1706893528	{1: 259.25750732421875}
9	189.0	77757.11791583097	74873.94872427007	{1: 259.95294189453125}
9	190.0	77757.74613686492	74874.72675918735	{1: 262.145751953125}
9	191.0	77758.37435789887	74875.50479410464	{1: 270.8747253417969}
9	192.0	77759.0025789328	74876.28282902192	{1: 273.0525207519531}
9	193.0	77759.63079996676	74877.06086393919	{1: 273.17498779296875}
9	194.0	77760.2590210007	74877.83889885647	{1: 273.7799987792969}
9	195.0	77760.88724203466	74878.61693377375	{1: 274.23248291015625}
9	196.0	77761.5154630686	74879.39496869103	{1: 275.1824951171875}
9	197.0	77762.14368410256	74880.17300360832	{1: 275.32000732421875}
9	198.0	77762.7719051365	74880.95103852559	{1: 275.32000732421875}
9	199.0	77763.40012617044	74881.72907344287	{1: 274.8575134277344}
9	200.0	77764.0283472044	74882.50710836015	{1: 277.61749267578125}
10	0	77625.79442767733	74737.94073105973	{1: 308.33392333984375}
10	1.0	77626.47370734774	74738.67461056577	{1: 308.60498046875}
10	2.0	77627.15298701815	74739.40849007179	{1: 308.4100036621094}
10	3.0	77627.83226668857	74740.14236957782	{1: 310.2263488769531}
10	4.0	77628.51154635898	74740.87624908384	{1: 309.8974914550781}
10	5.0	77629.19082602939	74741.61012858988	{1: 309.822509765625}
10	6.0	77629.8701056998	74742.3440080959	{1: 310.0924987792969}
10	7.0	77630.5493853702	74743.07788760193	{1: 305.0799865722656}
10	8.0	77631.22866504062	74743.81176710795	{1: 296.9775085449219}
10	9.0	77631.90794471103	74744.54564661399	{1: 292.9949951171875}
10	10.0	77632.58722438144	74745.27952612001	{1: 292.99249267578125}
10	11.0	77633.26650405185	74746.01340562604	{1: 292.9800109863281}
10	12.0	77633.94578372226	74746.74728513206	{1: 292.9800109863281}
10	13.0	77634.62506339267	74747.4811646381	{1: 292.97998046875}
10	14.0	77635.30434306308	74748.21504414412	{1: 292.9775085449219}
10	15.0	77635.98362273349	74748.94892365015	{1: 292.9775085449219}
10	16.0	77636.6629024039	74749.68280315617	{1: 292.9624938964844}
10	17.0	77637.34218207431	74750.41668266221	{1: 293.26751708984375}
10	18.0	77638.02146174472	74751.15056216823	{1: 293.5500183105469}
10	19.0	77638.70074141513	74751.88444167426	{1: 293.5500183105469}
10	20.0	77639.38002108554	74752.61832118029	{1: 294.1549987792969}
10	21.0	77640.05930075595	74753.35220068632	{1: 286.8349914550781}
10	22.0	77640.73858042636	74754.08608019234	{1: 283.50750732421875}
10	23.0	77641.41786009677	74754.81995969838	{1: 283.3999938964844}
10	24.0	77642.09713976718	74755.5538392044	{1: 283.2925109863281}
10	25.0	77642.77641943759	74756.28771871043	{1: 283.2925109863281}
10	26.0	77643.455699108	74757.02159821645	{1: 283.20001220703125}
10	27.0	77644.13497877841	74757.75547772249	{1: 283.0950012207031}
10	28.0	77644.81425844882	74758.48935722851	{1: 283.0849914550781}
10	29.0	77645.49353811923	74759.22323673454	{1: 282.94500732421875}
10	30.0	77646.17281778963	74759.95711624056	{1: 282.8349914550781}
10	31.0	77646.85209746004	74760.6909957466	{1: 282.7900085449219}
10	32.0	77647.53137713045	74761.42487525262	{1: 282.6300048828125}
10	33.0	77648.21065680086	74762.15875475865	{1: 282.4900207519531}
10	34.0	77648.88993647127	74762.89263426467	{1: 282.4900207519531}
10	35.0	77649.56921614168	74763.62651377071	{1: 282.3424987792969}
10	36.0	77650.24849581209	74764.36039327673	{1: 282.1650085449219}
10	37.0	77650.9277754825	74765.09427278276	{1: 282.0899963378906}
10	38.0	77651.60705515291	74765.82815228878	{1: 282.0375061035156}
10	39.0	77652.28633482332	74766.56203179482	{1: 282.8299865722656}
10	40.0	77652.96561449373	74767.29591130084	{1: 283.0975036621094}
10	41.0	77653.64489416414	74768.02979080688	{1: 277.3924865722656}
10	42.0	77654.32417383455	74768.7636703129	{1: 273.5274963378906}
10	43.0	77655.00345350496	74769.49754981893	{1: 267.85748291015625}
10	44.0	77655.68273317537	74770.23142932495	{1: 264.0749816894531}
10	45.0	77656.36201284578	74770.96530883099	{1: 263.25750732421875}
10	46.0	77657.0412925162	74771.699188337	{1: 262.12750244140625}
10	47.0	77657.7205721866	74772.43306784304	{1: 262.45001220703125}
10	48.0	77658.39985185702	74773.16694734906	{1: 261.33001708984375}
10	49.0	77659.07913152743	74773.9008268551	{1: 257.7875061035156}
10	50.0	77659.75841119784	74774.63470636112	{1: 256.4825134277344}
10	51.0	77660.43769086825	74775.36858586715	{1: 254.75750732421875}
10	52.0	77661.11697053866	74776.10246537317	{1: 254.7375030517578}
10	53.0	77661.79625020907	74776.83634487921	{1: 254.7375030517578}
10	54.0	77662.47552987948	74777.57022438523	{1: 254.74000549316406}
10	55.0	77663.15480954989	74778.30410389126	{1: 254.74000549316406}
10	56.0	77663.8340892203	74779.03798339728	{1: 254.7775115966797}
10	57.0	77664.51336889071	74779.77186290332	{1: 254.97250366210938}
10	58.0	77665.19264856112	74780.50574240934	{1: 255.4724884033203}
10	59.0	77665.87192823153	74781.23962191537	{1: 255.33250427246094}
10	60.0	77666.55120790194	74781.9735014214	{1: 254.95999145507812}
10	61.0	77667.23048757235	74782.70738092743	{1: 254.84500122070312}
10	62.0	77667.90976724276	74783.44126043345	{1: 255.1425018310547}
10	63.0	77668.58904691317	74784.17513993949	{1: 255.14999389648438}
10	64.0	77669.26832658358	74784.9090194455	{1: 254.7899932861328}
10	65.0	77669.94760625399	74785.64289895154	{1: 255.5}
10	66.0	77670.6268859244	74786.37677845756	{1: 258.0500183105469}
10	67.0	77671.30616559481	74787.1106579636	{1: 258.760009765625}
10	68.0	77671.98544526522	74787.84453746962	{1: 258.760009765625}
10	69.0	77672.66472493563	74788.57841697565	{1: 259.8224792480469}
10	70.0	77673.34400460604	74789.31229648167	{1: 259.65142822265625}
10	71.0	77674.02328427645	74790.0461759877	{1: 258.4576721191406}
10	72.0	77674.70256394686	74790.78005549373	{1: 258.4576721191406}
10	73.0	77675.38184361727	74791.51393499976	{1: 257.0494079589844}
10	74.0	77676.06112328768	74792.24781450578	{1: 252.95748901367188}
10	75.0	77676.7404029581	74792.98169401182	{1: 252.95748901367188}
10	76.0	77677.4196826285	74793.71557351784	{1: 247.51998901367188}
10	77.0	77678.09896229891	74794.44945302387	{1: 247.52749633789062}
10	78.0	77678.77824196932	74795.1833325299	{1: 247.52749633789062}
10	79.0	77679.45752163974	74795.91721203593	{1: 247.53500366210938}
10	80.0	77680.13680131015	74796.65109154195	{1: 247.5175018310547}
10	81.0	77680.81608098056	74797.38497104798	{1: 247.49749755859375}
10	82.0	77681.49536065097	74798.118850554	{1: 252.6073455810547}
10	83.0	77682.17464032138	74798.85273006004	{1: 256.6253662109375}
10	84.0	77682.85391999179	74799.58660956606	{1: 258.07000732421875}
10	85.0	77683.5331996622	74800.3204890721	{1: 258.67498779296875}
10	86.0	77684.21247933261	74801.05436857812	{1: 259.4002990722656}
10	87.0	77684.89175900302	74801.78824808415	{1: 259.4002990722656}
10	88.0	77685.57103867343	74802.52212759017	{1: 260.60748291015625}
10	89.0	77686.25031834382	74803.2560070962	{1: 260.7821350097656}
10	90.0	77686.92959801423	74803.98988660223	{1: 260.7821350097656}
10	91.0	77687.60887768464	74804.72376610826	{1: 260.03448486328125}
10	92.0	77688.28815735505	74805.45764561428	{1: 256.90521240234375}
10	93.0	77688.96743702547	74806.19152512032	{1: 256.104736328125}
10	94.0	77689.64671669588	74806.92540462634	{1: 255.13121032714844}
10	95.0	77690.32599636629	74807.65928413237	{1: 249.6324920654297}
10	96.0	77691.0052760367	74808.3931636384	{1: 247.6175079345703}
10	97.0	77691.6845557071	74809.12704314443	{1: 250.79249572753906}
10	98.0	77692.36383537752	74809.86092265045	{1: 249.09500122070312}
10	99.0	77693.04311504793	74810.59480215648	{1: 247.79750061035156}
10	100.0	77693.72239471834	74811.3286816625	{1: 249.55250549316406}
10	101.0	77694.40167438875	74812.06256116854	{1: 252.0500030517578}
10	102.0	77695.08095405916	74812.79644067456	{1: 252.45750427246094}
10	103.0	77695.76023372957	74813.5303201806	{1: 253.87249755859375}
10	104.0	77696.43951339998	74814.26419968662	{1: 254.4499969482422}
10	105.0	77697.11879307039	74814.99807919265	{1: 254.93499755859375}
10	106.0	77697.7980727408	74815.73195869867	{1: 254.9149932861328}
10	107.0	77698.47735241121	74816.4658382047	{1: 254.82249450683594}
10	108.0	77699.15663208162	74817.19971771073	{1: 254.02500915527344}
10	109.0	77699.83591175203	74817.93359721676	{1: 254.02500915527344}
10	110.0	77700.51519142244	74818.66747672278	{1: 252.3574981689453}
10	111.0	77701.19447109285	74819.40135622882	{1: 252.88999938964844}
10	112.0	77701.87375076326	74820.13523573484	{1: 253.11500549316406}
10	113.0	77702.55303043367	74820.86911524087	{1: 253.11500549316406}
10	114.0	77703.23231010408	74821.60299474689	{1: 252.80999755859375}
10	115.0	77703.91158977449	74822.33687425293	{1: 252.87750244140625}
10	116.0	77704.5908694449	74823.07075375895	{1: 251.9199981689453}
10	117.0	77705.27014911531	74823.80463326498	{1: 251.03250122070312}
10	118.0	77705.94942878572	74824.538512771	{1: 250.1425018310547}
10	119.0	77706.62870845613	74825.27239227704	{1: 248.6365966796875}
10	120.0	77707.30798812654	74826.00627178306	{1: 246.84262084960938}
10	121.0	77707.98726779695	74826.7401512891	{1: 246.84262084960938}
10	122.0	77708.66654746736	74827.47403079511	{1: 243.875244140625}
10	123.0	77709.34582713777	74828.20791030115	{1: 243.57501220703125}
10	124.0	77710.02510680819	74828.94178980717	{1: 243.70468139648438}
10	125.0	77710.7043864786	74829.6756693132	{1: 244.16749572753906}
10	126.0	77711.383666149	74830.40954881923	{1: 243.31500244140625}
10	127.0	77712.06294581942	74831.14342832526	{1: 243.42930603027344}
10	128.0	77712.74222548983	74831.87730783128	{1: 243.42930603027344}
10	129.0	77713.42150516024	74832.61118733732	{1: 245.263916015625}
10	130.0	77714.10078483065	74833.34506684334	{1: 247.66659545898438}
10	131.0	77714.78006450106	74834.07894634937	{1: 247.9520263671875}
10	132.0	77715.45934417147	74834.81282585539	{1: 248.06573486328125}
10	133.0	77716.13862384188	74835.54670536143	{1: 247.0124969482422}
10	134.0	77716.81790351229	74836.28058486745	{1: 246.6374969482422}
10	135.0	77717.4971831827	74837.01446437348	{1: 246.58999633789062}
10	136.0	77718.17646285311	74837.7483438795	{1: 246.5675048828125}
10	137.0	77718.85574252352	74838.48222338554	{1: 248.3400115966797}
10	138.0	77719.53502219393	74839.21610289156	{1: 251.35501098632812}
10	139.0	77720.21430186434	74839.9499823976	{1: 248.91250610351562}
10	140.0	77720.89358153475	74840.68386190361	{1: 252.7624969482422}
10	141.0	77721.57286120516	74841.41774140965	{1: 249.5625}
10	142.0	77722.25214087557	74842.15162091567	{1: 246.5699920654297}
10	143.0	77722.93142054598	74842.8855004217	{1: 246.5699920654297}
10	144.0	77723.61070021639	74843.61937992772	{1: 246.59249877929688}
10	145.0	77724.2899798868	74844.35325943376	{1: 250.385009765625}
10	146.0	77724.96925955721	74845.08713893978	{1: 258.0150146484375}
10	147.0	77725.64853922761	74845.82101844581	{1: 261.8500061035156}
10	148.0	77726.32781889802	74846.55489795184	{1: 261.9700012207031}
10	149.0	77727.00709856843	74847.28877745787	{1: 262.9375}
10	150.0	77727.68637823884	74848.02265696389	{1: 263.2799987792969}
10	151.0	77728.36565790925	74848.75653646993	{1: 263.44384765625}
10	152.0	77729.04493757966	74849.49041597595	{1: 263.8792419433594}
10	153.0	77729.72421725007	74850.22429548198	{1: 264.1449890136719}
10	154.0	77730.40349692048	74850.958174988	{1: 264.3600158691406}
10	155.0	77731.08277659089	74851.69205449404	{1: 264.2198791503906}
10	156.0	77731.7620562613	74852.42593400006	{1: 263.32122802734375}
10	157.0	77732.44133593171	74853.15981350609	{1: 258.4833679199219}
10	158.0	77733.12061560212	74853.89369301213	{1: 257.1463623046875}
10	159.0	77733.79989527253	74854.62757251815	{1: 256.6945495605469}
10	160.0	77734.47917494294	74855.36145202418	{1: 256.4425048828125}
10	161.0	77735.15845461335	74856.0953315302	{1: 246.3699951171875}
10	162.0	77735.83773428376	74856.82921103624	{1: 246.3699951171875}
10	163.0	77736.51701395417	74857.56309054226	{1: 246.4499969482422}
10	164.0	77737.19629362458	74858.2969700483	{1: 249.2997589111328}
10	165.0	77737.875573295	74859.03084955431	{1: 257.10809326171875}
10	166.0	77738.5548529654	74859.76472906035	{1: 259.5816650390625}
10	167.0	77739.23413263581	74860.49860856637	{1: 263.1300048828125}
10	168.0	77739.91341230622	74861.2324880724	{1: 263.4624938964844}
10	169.0	77740.59269197664	74861.96636757842	{1: 261.1100158691406}
10	170.0	77741.27197164705	74862.70024708446	{1: 259.8924865722656}
10	171.0	77741.95125131746	74863.43412659048	{1: 259.552490234375}
10	172.0	77742.63053098787	74864.16800609652	{1: 258.9850158691406}
10	173.0	77743.30981065828	74864.90188560254	{1: 254.1750030517578}
10	174.0	77743.98909032869	74865.63576510857	{1: 249.4875030517578}
10	175.0	77744.6683699991	74866.36964461459	{1: 246.4149932861328}
10	176.0	77745.34764966951	74867.10352412063	{1: 246.49749755859375}
10	177.0	77746.02692933992	74867.83740362665	{1: 246.53250122070312}
10	178.0	77746.70620901033	74868.57128313268	{1: 246.57000732421875}
10	179.0	77747.38548868074	74869.3051626387	{1: 246.6374969482422}
10	180.0	77748.06476835115	74870.03904214474	{1: 246.6925048828125}
10	181.0	77748.74404802156	74870.77292165076	{1: 246.6925048828125}
10	182.0	77749.42332769197	74871.5068011568	{1: 247.375}
10	183.0	77750.10260736238	74872.24068066281	{1: 247.82749938964844}
10	184.0	77750.78188703279	74872.97456016885	{1: 247.82749938964844}
10	185.0	77751.4611667032	74873.70843967487	{1: 249.45858764648438}
10	186.0	77752.14044637361	74874.4423191809	{1: 257.0420837402344}
10	187.0	77752.81972604402	74875.17619868692	{1: 259.1916198730469}
10	188.0	77753.49900571443	74875.91007819296	{1: 259.97747802734375}
10	189.0	77754.17828538484	74876.64395769898	{1: 260.8550109863281}
10	190.0	77754.85756505525	74877.37783720501	{1: 261.5775146484375}
10	191.0	77755.53684472566	74878.11171671104	{1: 261.43499755859375}
10	192.0	77756.21612439607	74878.84559621707	{1: 266.9624938964844}
10	193.0	77756.89540406648	74879.57947572309	{1: 266.8475036621094}
10	194.0	77757.5746837369	74880.31335522913	{1: 272.3793640136719}
10	195.0	77758.2539634073	74881.04723473515	{1: 274.5574951171875}
10	196.0	77758.93324307771	74881.78111424118	{1: 274.5574951171875}
10	197.0	77759.61252274812	74882.5149937472	{1: 274.81500244140625}
10	198.0	77760.29180241853	74883.24887325324	{1: 274.989990234375}
10	199.0	77760.97108208894	74883.98275275926	{1: 274.989990234375}
11	0	77613.82024637175	74749.64599756066	{1: 292.97998046875}
11	1.0	77614.54748941492	74750.33237759834	{1: 292.9649963378906}
11	2.0	77615.27473245811	74751.01875763603	{1: 292.94500732421875}
11	3.0	77616.00197550129	74751.70513767374	{1: 292.94500732421875}
11	4.0	77616.72921854448	74752.39151771142	{1: 292.9100036621094}
11	5.0	77617.45646158766	74753.07789774911	{1: 292.8974914550781}
11	6.0	77618.18370463085	74753.7642777868	{1: 292.9175109863281}
11	7.0	77618.91094767403	74754.4506578245	{1: 292.9225158691406}
11	8.0	77619.6381907172	74755.1370378622	{1: 292.9375}
11	9.0	77620.3654337604	74755.82341789988	{1: 292.9549865722656}
11	10.0	77621.09267680357	74756.50979793757	{1: 293.26251220703125}
11	11.0	77621.81991984676	74757.19617797526	{1: 293.8475036621094}
11	12.0	77622.54716288994	74757.88255801296	{1: 293.2875061035156}
11	13.0	77623.27440593313	74758.56893805065	{1: 286.9825134277344}
11	14.0	77624.00164897631	74759.25531808834	{1: 285.6875}
11	15.0	77624.7288920195	74759.94169812603	{1: 285.6875}
11	16.0	77625.45613506268	74760.62807816372	{1: 285.6075134277344}
11	17.0	77626.18337810585	74761.31445820142	{1: 287.07501220703125}
11	18.0	77626.91062114904	74762.00083823911	{1: 288.69500732421875}
11	19.0	77627.63786419222	74762.6872182768	{1: 289.35748291015625}
11	20.0	77628.36510723541	74763.37359831449	{1: 289.9949951171875}
11	21.0	77629.09235027859	74764.05997835219	{1: 291.7799987792969}
11	22.0	77629.81959332178	74764.74635838988	{1: 291.7799987792969}
11	23.0	77630.54683636496	74765.43273842757	{1: 292.14251708984375}
11	24.0	77631.27407940813	74766.11911846526	{1: 292.2375183105469}
11	25.0	77632.00132245132	74766.80549850294	{1: 291.37750244140625}
11	26.0	77632.7285654945	74767.49187854065	{1: 291.5500183105469}
11	27.0	77633.45580853769	74768.17825857834	{1: 290.135009765625}
11	28.0	77634.18305158087	74768.86463861603	{1: 289.885009765625}
11	29.0	77634.91029462406	74769.55101865371	{1: 289.4549865722656}
11	30.0	77635.63753766724	74770.23739869142	{1: 286.9125061035156}
11	31.0	77636.36478071043	74770.9237787291	{1: 284.87750244140625}
11	32.0	77637.0920237536	74771.6101587668	{1: 283.66998291015625}
11	33.0	77637.81926679678	74772.29653880448	{1: 282.7574768066406}
11	34.0	77638.54650983997	74772.98291884217	{1: 282.3299865722656}
11	35.0	77639.27375288315	74773.66929887987	{1: 282.24249267578125}
11	36.0	77640.00099592634	74774.35567891756	{1: 282.1875}
11	37.0	77640.72823896952	74775.04205895525	{1: 282.39501953125}
11	38.0	77641.45548201271	74775.72843899294	{1: 282.8525085449219}
11	39.0	77642.18272505589	74776.41481903063	{1: 282.67999267578125}
11	40.0	77642.90996809906	74777.10119906833	{1: 282.2650146484375}
11	41.0	77643.63721114225	74777.78757910602	{1: 282.5675048828125}
11	42.0	77644.36445418543	74778.47395914371	{1: 282.5799865722656}
11	43.0	77645.09169722862	74779.1603391814	{1: 282.1400146484375}
11	44.0	77645.8189402718	74779.8467192191	{1: 282.1400146484375}
11	45.0	77646.54618331499	74780.53309925679	{1: 281.25750732421875}
11	46.0	77647.27342635817	74781.21947929448	{1: 276.6775207519531}
11	47.0	77648.00066940136	74781.90585933217	{1: 272.1575012207031}
11	48.0	77648.72791244453	74782.59223936986	{1: 271.87750244140625}
11	49.0	77649.45515548771	74783.27861940756	{1: 270.1600036621094}
11	50.0	77650.1823985309	74783.96499944525	{1: 269.1925048828125}
11	51.0	77650.90964157408	74784.65137948294	{1: 269.01251220703125}
11	52.0	77651.63688461727	74785.33775952063	{1: 267.0}
11	53.0	77652.36412766045	74786.02413955833	{1: 258.3625183105469}
11	54.0	77653.09137070364	74786.71051959602	{1: 251.24749755859375}
11	55.0	77653.81861374681	74787.3968996337	{1: 251.06500244140625}
11	56.0	77654.54585678999	74788.0832796714	{1: 251.27749633789062}
11	57.0	77655.27309983318	74788.76965970908	{1: 251.60499572753906}
11	58.0	77656.00034287636	74789.45603974679	{1: 250.9875030517578}
11	59.0	77656.72758591955	74790.14241978448	{1: 250.9774932861328}
11	60.0	77657.45482896273	74790.82879982216	{1: 250.989990234375}
11	61.0	77658.18207200592	74791.51517985985	{1: 251.1949920654297}
11	62.0	77658.9093150491	74792.20155989754	{1: 250.97250366210938}
11	63.0	77659.63655809229	74792.88793993524	{1: 251.00999450683594}
11	64.0	77660.36380113546	74793.57431997293	{1: 249.19749450683594}
11	65.0	77661.09104417864	74794.26070001062	{1: 254.7274932861328}
11	66.0	77661.81828722183	74794.94708004831	{1: 254.7274932861328}
11	67.0	77662.54553026501	74795.63346008601	{1: 258.7255554199219}
11	68.0	77663.2727733082	74796.3198401237	{1: 261.5372314453125}
11	69.0	77664.00001635138	74797.00622016139	{1: 262.9624938964844}
11	70.0	77664.72725939457	74797.69260019908	{1: 262.9624938964844}
11	71.0	77665.45450243774	74798.37898023677	{1: 263.2774963378906}
11	72.0	77666.18174548092	74799.06536027447	{1: 262.6053161621094}
11	73.0	77666.90898852411	74799.75174031216	{1: 262.6053161621094}
11	74.0	77667.63623156729	74800.43812034985	{1: 259.7880554199219}
11	75.0	77668.36347461048	74801.12450038754	{1: 256.3195495605469}
11	76.0	77669.09071765366	74801.81088042524	{1: 253.5449981689453}
11	77.0	77669.81796069685	74802.49726046293	{1: 249.9925079345703}
11	78.0	77670.54520374002	74803.18364050062	{1: 247.4449920654297}
11	79.0	77671.27244678322	74803.8700205383	{1: 247.4375}
11	80.0	77671.99968982639	74804.556400576	{1: 247.44749450683594}
11	81.0	77672.72693286957	74805.2427806137	{1: 247.4324951171875}
11	82.0	77673.45417591276	74805.92916065139	{1: 247.40499877929688}
11	83.0	77674.18141895594	74806.61554068908	{1: 250.97177124023438}
11	84.0	77674.90866199913	74807.30192072676	{1: 254.27078247070312}
11	85.0	77675.6359050423	74807.98830076445	{1: 256.9287414550781}
11	86.0	77676.3631480855	74808.67468080216	{1: 258.8324890136719}
11	87.0	77677.09039112867	74809.36106083984	{1: 259.7124938964844}
11	88.0	77677.81763417185	74810.04744087753	{1: 260.0325012207031}
11	89.0	77678.54487721504	74810.73382091522	{1: 260.739990234375}
11	90.0	77679.27212025822	74811.42020095293	{1: 260.5450134277344}
11	91.0	77679.99936330141	74812.10658099061	{1: 259.7741394042969}
11	92.0	77680.72660634459	74812.7929610283	{1: 259.3249816894531}
11	93.0	77681.45384938778	74813.47934106599	{1: 259.07000732421875}
11	94.0	77682.18109243095	74814.16572110368	{1: 255.42250061035156}
